numero_controle,contract_id,missing_fields_count,missing_fields
45123212000102-1-000002/2025,1248100,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45123212000102-1-000003/2025,1249725,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45126851000113-1-000057/2025,1158202,2,linkProcessoEletronico;fontesOrcamentarias
45129177000120-1-000004/2025,1248538,2,linkProcessoEletronico;fontesOrcamentarias
45131885000104-1-000062/2025,1203468,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45131885000104-1-000066/2025,1244472,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45131885000104-1-000068/2025,1250383,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45131885000104-1-000069/2025,1253822,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000233/2025,1229089,2,linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000240/2025,1229090,2,linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000241/2025,1229091,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000283/2025,1256293,2,linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000284/2025,1256294,2,linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000285/2025,1256295,2,linkProcessoEletronico;fontesOrcamentarias
45132495000140-1-000288/2025,1256296,2,linkProcessoEletronico;fontesOrcamentarias
45135043000112-1-000029/2025,1216726,2,linkProcessoEletronico;fontesOrcamentarias
45135043000112-1-000030/2025,1216727,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45135043000112-1-000031/2025,1216728,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45135043000112-1-000041/2025,1254560,2,linkProcessoEletronico;fontesOrcamentarias
45135530000185-1-000031/2025,1202132,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45135530000185-1-000032/2025,1209067,2,linkProcessoEletronico;fontesOrcamentarias
45135530000185-1-000034/2025,1234248,2,linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000736/2024,660843,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000778/2025,1128620,2,linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000836/2025,1132699,2,linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000845/2025,1142918,2,linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000961/2025,1209068,2,linkProcessoEletronico;fontesOrcamentarias
45138070000149-1-000962/2025,1215423,2,linkProcessoEletronico;fontesOrcamentarias
45141132000171-1-000056/2025,1258709,2,linkProcessoEletronico;fontesOrcamentarias
45141132000171-1-000057/2025,1258710,2,linkProcessoEletronico;fontesOrcamentarias
45142684000102-1-000037/2025,1155455,2,linkProcessoEletronico;fontesOrcamentarias
45142684000102-1-000038/2025,1246707,2,linkProcessoEletronico;fontesOrcamentarias
45142684000102-1-000039/2025,1253823,2,linkProcessoEletronico;fontesOrcamentarias
45148970000177-1-000040/2025,1244473,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45150166000122-1-000031/2025,1240019,2,linkProcessoEletronico;fontesOrcamentarias
45150166000122-1-000033/2025,1253824,2,linkProcessoEletronico;fontesOrcamentarias
45152139000199-1-000104/2025,1128621,2,linkProcessoEletronico;fontesOrcamentarias
45152139000199-1-000146/2025,1253825,2,linkProcessoEletronico;fontesOrcamentarias
45152139000199-1-000208/2024,732804,2,linkProcessoEletronico;fontesOrcamentarias
45157104000142-1-000052/2025,1229093,2,linkProcessoEletronico;fontesOrcamentarias
45162328000142-1-000006/2025,1210251,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45162328000142-1-000007/2025,1234249,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45162328000142-1-000008/2025,1233028,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45162328000142-1-000011/2025,1253826,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45164654000199-1-000035/2025,1229094,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45164654000199-1-000036/2025,1234250,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45164654000199-1-000038/2025,1244474,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45167111000125-1-000027/2025,1222957,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000001/2030,1149532,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000001/2035,1090288,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000181/2025,1215585,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000190/2025,1252610,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000191/2025,1253827,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000192/2025,1253828,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000193/2025,1253829,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000194/2025,1253830,2,linkProcessoEletronico;fontesOrcamentarias
45176005000108-1-000195/2025,1253831,2,linkProcessoEletronico;fontesOrcamentarias
45176153000122-1-000110/2025,1170851,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45176153000122-1-000119/2025,1210254,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45176153000122-1-000123/2025,1222959,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45176153000122-1-000124/2025,1234251,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45176153000122-1-000127/2025,1234252,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45189305000121-1-000076/2025,1222960,2,linkProcessoEletronico;fontesOrcamentarias
45189305000121-1-000079/2025,1256305,2,linkProcessoEletronico;fontesOrcamentarias
45189305000121-1-000081/2025,1256306,2,linkProcessoEletronico;fontesOrcamentarias
45190824000100-1-000029/2025,1259379,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45190824000100-1-000030/2025,1259380,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45190824000100-1-000031/2025,1259381,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45192275000102-1-000029/2025,1261022,2,linkProcessoEletronico;fontesOrcamentarias
45195963000126-1-000013/2025,1229095,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45196698000109-1-000054/2025,1229096,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000110/2025,1090289,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000122/2025,1040178,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000135/2025,1090290,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000151/2025,1090291,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000158/2025,1128622,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000202/2025,1177509,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000211/2025,1202245,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000218/2025,1210257,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000222/2025,1222961,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000224/2025,1229097,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000225/2025,1229098,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000226/2025,1229099,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000230/2025,1229100,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000231/2025,1234253,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000235/2025,1244475,2,linkProcessoEletronico;fontesOrcamentarias
45226214000119-1-000407/2024,774323,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000037/2025,1229101,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000039/2025,1229103,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000040/2025,1229104,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000041/2025,1229105,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000042/2025,1154733,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000043/2025,1244476,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000044/2025,1244477,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000045/2025,1244478,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000046/2025,1244479,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000047/2025,1259382,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000048/2025,1259383,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45227337000174-1-000049/2025,1258952,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45228319000107-1-000088/2025,1229106,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45228319000107-1-000099/2025,1244480,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
45228319000107-1-000101/2025,1260231,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45270459000143-1-000026/2025,1256308,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45270459000143-1-000028/2025,1262137,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
45276128000110-1-002018/2025,1253832,2,linkProcessoEletronico;fontesOrcamentarias
45276128000110-1-002038/2025,1261495,2,linkProcessoEletronico;fontesOrcamentarias
45279627000161-1-000055/2025,1216734,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000348/2025,1090943,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000370/2025,1090944,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000439/2025,1177514,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000441/2025,1177515,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000442/2025,1177516,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000457/2025,1196866,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000462/2025,1215424,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000467/2025,1215586,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000474/2025,1234256,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000475/2025,1234257,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000476/2025,1155458,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000477/2025,1155459,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000480/2025,1155460,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000481/2025,1155461,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000482/2025,1240021,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000484/2025,1239672,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000490/2025,1251507,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000499/2025,1256327,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000500/2025,1256328,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000501/2025,1256329,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000503/2025,1256331,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000504/2025,1256332,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000505/2025,1258953,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-000506/2025,1258954,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-001223/2024,795964,2,linkProcessoEletronico;fontesOrcamentarias
45279635000108-1-001258/2024,795965,2,linkProcessoEletronico;fontesOrcamentarias
45279643000154-1-000053/2025,1155462,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45279643000154-1-000054/2025,1248101,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45281144000100-1-000124/2025,1202319,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
45281144000100-1-000126/2025,1229107,2,linkProcessoEletronico;fontesOrcamentarias
45281144000100-1-000127/2025,1229108,2,linkProcessoEletronico;fontesOrcamentarias
45281144000100-1-000129/2025,1244481,2,linkProcessoEletronico;fontesOrcamentarias
45281144000100-1-000130/2025,1244482,2,linkProcessoEletronico;fontesOrcamentarias
45281144000100-1-000132/2025,1250384,2,linkProcessoEletronico;fontesOrcamentarias
45282704000132-1-000015/2025,1153527,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45282704000132-1-000016/2025,1195673,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45282704000132-1-000017/2025,1234258,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45282704000132-1-000018/2025,1261496,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45290418000119-1-000043/2025,1203484,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
45290418000119-1-000044/2025,1210260,2,linkProcessoEletronico;fontesOrcamentarias
45290418000119-1-000045/2025,1234259,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
45290418000119-1-000046/2025,1240022,2,linkProcessoEletronico;fontesOrcamentarias
45291234000173-1-000002/2025,969668,2,linkProcessoEletronico;fontesOrcamentarias
45291234000173-1-000027/2025,1128624,2,linkProcessoEletronico;fontesOrcamentarias
45291234000173-1-000038/2025,1248041,2,linkProcessoEletronico;fontesOrcamentarias
45298569000113-1-000087/2025,1222964,2,linkProcessoEletronico;fontesOrcamentarias
45298569000113-1-000088/2025,1234260,2,linkProcessoEletronico;fontesOrcamentarias
45298569000113-1-000092/2025,1246708,2,linkProcessoEletronico;fontesOrcamentarias
45298569000113-1-000099/2025,1259384,2,linkProcessoEletronico;fontesOrcamentarias
45299104000187-1-000110/2025,1164553,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45299104000187-1-000122/2025,1195675,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45299104000187-1-000131/2025,1244483,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45299104000187-1-000132/2025,1244484,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000070/2025,928429,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000071/2025,928430,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000272/2025,1229109,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000274/2025,1240023,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000289/2025,1251509,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000297/2025,1256338,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000300/2025,1252612,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000304/2025,1262141,2,linkProcessoEletronico;fontesOrcamentarias
45301264000113-1-000489/2024,815303,2,linkProcessoEletronico;fontesOrcamentarias
45301652000102-1-000525/2025,1253833,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45301652000102-1-000528/2025,1252613,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
45302130000117-1-000085/2025,1228017,2,linkProcessoEletronico;fontesOrcamentarias
45302130000117-1-000094/2025,1253834,2,linkProcessoEletronico;fontesOrcamentarias
45302130000117-1-000095/2025,1253835,2,linkProcessoEletronico;fontesOrcamentarias
45302130000117-1-000096/2025,1253836,2,linkProcessoEletronico;fontesOrcamentarias
45316509000186-1-000032/2025,1004706,2,linkProcessoEletronico;fontesOrcamentarias
45316509000186-1-000083/2025,1256346,2,linkProcessoEletronico;fontesOrcamentarias
45316509000186-1-000084/2025,1253837,2,linkProcessoEletronico;fontesOrcamentarias
45316509000186-1-000085/2025,1260243,2,linkProcessoEletronico;fontesOrcamentarias
45316509000186-1-000135/2024,795969,2,linkProcessoEletronico;fontesOrcamentarias
45317955000105-1-000029/2025,1234266,2,linkProcessoEletronico;fontesOrcamentarias
45317955000105-1-000030/2025,1261497,2,linkProcessoEletronico;fontesOrcamentarias
45318185000115-1-000037/2025,1222965,2,linkProcessoEletronico;fontesOrcamentarias
45318185000115-1-000042/2025,1253838,2,linkProcessoEletronico;fontesOrcamentarias
